position_x,position_y,frame
1394,2694,005880
1356,2584,005880
1348,2842,005880
1490,2764,005880
1600,2752,005880
1484,2552,005880
1482,2628,005880
1640,2636,005880
1706,2602,005880
1802,2708,005880
1570,2908,005880
1666,2882,005880
1742,2730,005880
1676,2770,005880
1072,2726,005880
1114,2638,005880
1106,2858,005880
1246,2860,005880
1098,2992,005880
1214,3002,005880
1390,2920,005880
1466,2980,005880
1478,3048,005880
1628,3014,005880
1736,2998,005880
1800,2910,005880
1888,2922,005880
1870,2764,005880
1962,2764,005880
2024,2830,005880
1292,1192,005880
1286,1086,005880
1376,1088,005880
1478,1084,005880
1598,1140,005880
1730,1086,005880
1920,1142,005880
2026,1096,005880
1996,1214,005880
1158,1372,005880
1278,1430,005880
1328,1318,005880
1456,1344,005880
1570,1312,005880
1712,1248,005880
1772,1356,005880
1864,1268,005880
1860,1402,005880
1996,1466,005880
1646,1488,005880
1706,1460,005880
1570,1536,005880
1408,1458,005880
1110,1568,005880
1234,1690,005880
1364,1570,005880
1404,1680,005880
1544,1694,005880
1682,1674,005880
1732,1578,005880
1264,1874,005880
1386,1868,005880
1712,1862,005880
1730,1978,005880
1892,1880,005880
2004,1930,005880
1808,1974,005880
1886,2016,005880
1620,2018,005880
1580,1424,005880
4046,4018,005880
4076,4068,005880
3892,3878,005880
3710,4044,005880
3486,3880,005880
3492,4012,005880
3216,3870,005880
3152,3810,005880
3296,4050,005880
3226,3774,005880
3290,3878,005880
3576,4042,005880
3652,3958,005880
3936,3944,005880
3904,4052,005880
3360,3802,005880
3398,3724,005880
3488,3732,005880
3792,3980,005880
3576,3916,005880
4076,3856,005880
3396,4088,005880
3780,4074,005880
3830,3866,005880
3764,3808,005880
3700,3912,005880
3652,4068,005880
3236,4096,005880
3466,4052,005880
3500,3946,005880
3630,3810,005880
3584,3764,005880
3080,4026,005880
3510,3814,005880
3400,3958,005880
3188,3968,005880
3576,3676,005880
3112,3930,005880
3670,3712,005880
3372,3908,005880
4034,3752,005880
3896,3772,005880
3786,3732,005880
3950,3674,005880
3834,3688,005880
4028,3644,005880
4096,3560,005880
4032,3484,005880
3956,3548,005880
3828,3480,005880
3800,3558,005880
3802,3624,005880
3700,3650,005880
3728,3454,005880
3638,3484,005880
3586,3598,005880
3484,3644,005880
3508,3550,005880
3534,3474,005880
3450,3512,005880
3298,3664,005880
3342,3586,005880
3300,3506,005880
3074,3622,005880
3144,3698,005880
3172,3628,005880
3204,3572,005880
3138,3480,005880
3208,3436,005880
3308,3436,005880
3400,3398,005880
3484,3338,005880
3574,3368,005880
3678,3340,005880
3826,3372,005880
3896,3404,005880
4096,3262,005880
4066,3280,005880
3910,3286,005880
3982,3176,005880
3972,3072,005880
3924,3112,005880
3892,3078,005880
3810,3156,005880
3644,3206,005880
3678,3072,005880
3546,3072,005880
3478,3274,005880
3454,3210,005880
3342,3284,005880
3370,3180,005880
3358,3072,005880
3290,3104,005880
3280,3214,005880
3186,3156,005880
3106,3072,005880
3200,3280,005880
3118,3408,005880
3090,3306,005880
3106,3198,005880
2190,1086,005915
2122,1052,005915
2066,1114,005915
2136,1186,005915
2254,1234,005915
2322,1128,005915
2266,1158,005915
2438,1062,005915
2532,1090,005915
2512,1234,005915
2396,1212,005915
2604,1160,005915
2808,1034,005915
2730,1026,005915
2884,1282,005915
3012,1300,005915
2874,1388,005915
2592,1322,005915
2550,1460,005915
2458,1472,005915
2364,1422,005915
2084,1398,005915
2150,1334,005915
2252,1324,005915
2250,1430,005915
2324,1516,005915
2228,1540,005915
2142,1570,005915
2146,1630,005915
2560,1582,005915
2470,1742,005915
2336,1636,005915
3066,1586,005915
2950,1690,005915
2720,1678,005915
2594,1682,005915
2854,1796,005915
2990,1946,005915
2948,1824,005915
2316,1876,005915
2472,1852,005915
2650,1904,005915
2712,1764,005915
2730,1914,005915
2228,1928,005915
2232,1766,005915
2116,1758,005915
2614,2048,005915
2074,1992,005915
2538,1978,005915
3044,2048,005915
2904,2048,005915
2190,2038,005915
1294,1190,005915
1292,1094,005915
1376,1096,005915
1516,1078,005915
1608,1152,005915
1736,1092,005915
1154,1382,005915
1362,1290,005915
1566,1308,005915
1730,1252,005915
1782,1354,005915
1834,1222,005915
1924,1158,005915
1990,1144,005915
2016,1086,005915
1990,1242,005915
1290,1442,005915
1466,1382,005915
1420,1534,005915
1668,1530,005915
1588,1430,005915
1544,1676,005915
1664,1682,005915
1882,1414,005915
1998,1466,005915
1230,1674,005915
1410,1668,005915
1390,1870,005915
1238,1880,005915
1702,1846,005915
1870,1860,005915
1992,1920,005915
1558,1542,005915
1700,1454,005915
1406,1460,005915
1152,4048,005915
1248,4068,005915
1302,4052,005915
1444,3988,005915
1720,3982,005915
1544,3968,005915
2020,4046,005915
1832,3952,005915
2016,3956,005915
1150,3932,005915
1316,3896,005915
1226,3980,005915
1572,3860,005915
1684,3892,005915
1962,3914,005915
1968,3770,005915
1854,3800,005915
1764,3774,005915
1582,3754,005915
1358,3782,005915
1164,3788,005915
1502,3676,005915
1370,3656,005915
1144,3644,005915
1202,3684,005915
1710,3744,005915
1902,3672,005915
1826,3602,005915
1764,3652,005915
1708,3678,005915
1436,3604,005915
1248,3598,005915
1258,3484,005915
1190,3474,005915
1102,3516,005915
1140,3400,005915
1128,3266,005915
1092,3146,005915
1262,3190,005915
1266,3382,005915
1286,3304,005915
1402,3232,005915
1404,3346,005915
1502,3282,005915
1518,3432,005915
1480,3516,005915
1370,3478,005915
1606,3452,005915
1680,3422,005915
1718,3542,005915
1910,3544,005915
1598,3134,005915
1720,3122,005915
1722,3268,005915
1822,3268,005915
1762,3318,005915
1926,3126,005915
1932,3242,005915
1970,3324,005915
1820,3392,005915
1840,3452,005915
1968,3388,005915
1808,3128,005915
1340,3116,005915
1486,3154,005915
1994,3570,005915
1668,3204,005915
2032,3528,005915
1050,3340,005915
1062,3870,005915
1056,3720,005915
1630,3668,005915
2130,3272,005915
2272,3270,005915
2310,3172,005915
2370,3248,005915
2438,3160,005915
2514,3098,005915
2612,3140,005915
2518,3266,005915
2450,3342,005915
2350,3362,005915
2226,3378,005915
2180,3598,005915
2068,3568,005915
2130,3702,005915
2284,3600,005915
2380,3572,005915
2488,3548,005915
2536,3486,005915
2558,3374,005915
2674,3244,005915
2582,3218,005915
2274,3466,005915
2134,3454,005915
2738,3166,005915
2782,3206,005915
2848,3138,005915
2970,3102,005915
3036,3162,005915
3046,3228,005915
3058,3308,005915
2860,3360,005915
2670,3354,005915
2808,3312,005915
2638,3436,005915
2974,3424,005915
2944,3530,005915
2826,3554,005915
2732,3492,005915
2812,3462,005915
2878,3486,005915
3030,3522,005915
3038,3606,005915
2904,3642,005915
2776,3606,005915
2598,3564,005915
2662,3688,005915
2428,3732,005915
2372,3680,005915
2278,3764,005915
2108,3834,005915
2804,3746,005915
2994,3698,005915
2922,3754,005915
2838,3846,005915
3040,3890,005915
3046,3744,005915
3028,3962,005915
2970,4016,005915
2784,4038,005915
2846,3948,005915
2934,3890,005915
2676,4002,005915
2538,3984,005915
2634,3872,005915
2722,3810,005915
2446,3838,005915
2284,3856,005915
2226,4068,005915
2076,4000,005915
2380,4004,005915
2456,3948,005915
2566,3840,005915
2508,3896,005915
2160,3904,005915
2278,3984,005915
3182,3146,005915
3274,3212,005915
3438,3304,005915
3314,3274,005915
3298,3418,005915
3450,3494,005915
3176,3300,005915
3110,3402,005915
3208,3434,005915
3394,3406,005915
3586,3382,005915
3162,3628,005915
3300,3526,005915
3288,3134,005915
3498,3540,005915
3520,3444,005915
3638,3496,005915
3680,3340,005915
3728,3410,005915
3826,3344,005915
3884,3426,005915
3934,3290,005915
3958,3198,005915
3914,3122,005915
3222,3584,005915
3414,3750,005915
3270,3730,005915
3572,3668,005915
3478,3652,005915
3132,3812,005915
3204,3862,005915
3280,3832,005915
3290,3632,005915
3494,3768,005915
3390,3844,005915
3860,3566,005915
3762,3614,005915
3696,3638,005915
3650,3780,005915
3684,3720,005915
3586,3784,005915
3144,3686,005915
3930,3684,005915
3786,3734,005915
3964,3510,005915
4012,3566,005915
4062,3308,005915
4034,3786,005915
3894,3796,005915
4030,3662,005915
3796,3176,005915
3346,3936,005915
3470,3946,005915
3624,3910,005915
3706,3888,005915
3786,3832,005915
3834,3894,005915
4044,3894,005915
3600,4026,005915
3944,3946,005915
3196,3972,005915
3716,4052,005915
3274,4020,005915
3552,3926,005915
3778,4012,005915
3886,4026,005915
3446,4040,005915
4068,4006,005915
3136,4096,005915
3442,1024,005915
3184,1398,005915
3394,1396,005915
3758,1206,005915
3996,1206,005915
3964,1380,005915
3762,1304,005915
3078,1576,005915
3186,1632,005915
3288,1696,005915
3492,1648,005915
3642,1458,005915
4070,1674,005915
3952,1632,005915
3672,1586,005915
3614,1688,005915
3716,1726,005915
3840,1730,005915
3148,1994,005915
3314,1820,005915
3362,2048,005915
3458,1986,005915
3462,1820,005915
3808,1826,005915
3578,1834,005915
3678,1794,005915
3736,1894,005915
3886,1928,005915
3838,2046,005915
3956,2048,005915
1934,2104,005915
1244,2248,005915
1068,2166,005915
1124,2532,005915
1056,2286,005915
1220,2092,005915
1172,2708,005915
1524,2698,005915
1188,2350,005915
1356,2210,005915
1404,2306,005915
1526,2390,005915
1624,2274,005915
1512,2236,005915
1108,2674,005915
1088,2734,005915
1682,2214,005915
1622,2186,005915
1732,2180,005915
1774,2120,005915
1834,2228,005915
1862,2102,005915
1342,2474,005915
1436,2406,005915
1246,2704,005915
1284,2606,005915
1364,2608,005915
1456,2580,005915
1512,2492,005915
1676,2456,005915
1636,2508,005915
1568,2598,005915
1812,2294,005915
1956,2428,005915
1402,2652,005915
1600,2762,005915
1632,2604,005915
1982,2542,005915
1854,2572,005915
1912,2638,005915
1692,2628,005915
1792,2598,005915
1756,2784,005915
1784,2658,005915
1466,2774,005915
1350,2842,005915
1900,2934,005915
1852,2808,005915
1738,2394,005915
1844,2384,005915
1998,2324,005915
1874,2480,005915
1108,2990,005915
1676,2760,005915
1250,2894,005915
1104,2868,005915
1568,2922,005915
1988,2884,005915
1740,3002,005915
1216,3014,005915
1384,2940,005915
1618,3034,005915
1788,2906,005915
1454,2982,005915
1494,3030,005915
1680,2870,005915
1960,2742,005915
1568,2310,005915
3838,3052,005915
4096,3018,005915
3482,3008,005915
3670,2936,005915
3566,3068,005915
3926,3038,005915
4030,2884,005915
3716,3058,005915
3996,2996,005915
3410,3040,005915
3210,3028,005915
3342,3064,005915
3134,2964,005915
3128,2786,005915
3382,2892,005915
3106,2900,005915
3308,2932,005915
3196,2870,005915
3326,2814,005915
3786,2869,005915
3864,2730,005915
3628,2778,005915
3564,2796,005915
4094,2814,005915
3752,2872,005915
3498,2898,005915
3686,2744,005915
3346,2714,005915
3456,2744,005915
3244,2612,005915
3194,2568,005915
3122,2594,005915
3954,2654,005915
3756,2646,005915
3890,2588,005915
4064,2538,005915
4090,2426,005915
3804,2542,005915
3684,2522,005915
3582,2624,005915
3358,2616,005915
3550,2582,005915
3472,2506,005915
3286,2434,005915
3230,2484,005915
3130,2484,005915
3860,2428,005915
3980,2396,005915
4056,2314,005915
3720,2424,005915
3652,2352,005915
3598,2452,005915
3576,2334,005915
3512,2382,005915
3408,2428,005915
3412,2370,005915
3186,2318,005915
3544,2276,005915
3676,2304,005915
3590,2206,005915
3660,2160,005915
3518,2092,005915
3292,2264,005915
3368,2294,005915
3260,2140,005915
3152,2254,005915
3884,2200,005915
3916,2276,005915
3824,2066,005915
3958,2072,005915
4054,2192,005915
3362,2070,005915
3100,2120,005915
2866,2724,005915
2958,2838,005915
2740,2690,005915
3042,2838,005915
3072,2916,005915
3072,3062,005915
2972,2970,005915
2864,3012,005915
2794,2884,005915
2560,2932,005915
2388,3050,005915
2628,3020,005915
2464,2768,005915
2282,3072,005915
2134,2740,005915
2128,2940,005915
2082,2846,005915
2206,2702,005915
2398,2948,005915
2606,2794,005915
2510,2694,005915
2110,2614,005915
2632,2706,005915
2600,2648,005915
2520,2588,005915
2418,2656,005915
2802,2764,005915
2296,2634,005915
2248,2588,005915
2270,2838,005915
2352,2756,005915
2178,3046,005915
2274,2994,005915
2214,2998,005915
3038,2556,005915
3072,2740,005915
2952,2696,005915
2998,2398,005915
2932,2248,005915
2696,2616,005915
2258,2344,005915
2096,2466,005915
2932,2422,005915
2676,2508,005915
2768,2538,005915
2134,2406,005915
2720,2236,005915
3044,2212,005915
2648,2134,005915
2962,2138,005915
2728,2372,005915
2624,2352,005915
2546,2298,005915
2432,2202,005915
2468,2048,005915
2346,2098,005915
2540,2528,005915
2480,2482,005915
2364,2446,005915
2316,2516,005915
2230,2450,005915
3004,2700,005915
2878,2626,005915
2332,2234,005915
2246,2132,005915
2144,2294,005915
2072,2288,005915
2162,2082,005915
2584,2199,005915
2422,2342,005915
2846,2255,005915
2868,2344,005915
2188,2936,005915
2282,2896,005915
2458,3006,005915
2462,2898,005915
2678,2858,005915
2894,2798,005915
2064,3044,005915
2220,2778,005915
3182,1400,005950
3392,1414,005950
3758,1186,005950
3980,1236,005950
3648,1456,005950
3914,1502,005950
4096,1724,005950
3080,1578,005950
3438,1024,005950
3758,1300,005950
3176,1626,005950
3256,1688,005950
3500,1626,005950
3612,1700,005950
3722,1704,005950
3672,1788,005950
3462,1818,005950
3842,1630,005950
3854,1746,005950
3804,1816,005950
3734,1874,005950
3892,1936,005950
3322,1826,005950
3120,1952,005950
3496,1982,005950
3590,1852,005950
3352,2048,005950
3846,2048,005950
2560,3968,005950
2508,3910,005950
2430,3916,005950
3012,3870,005950
2124,3978,005950
2892,3888,005950
2130,3920,005950
3028,3832,005950
2140,4030,005950
2302,3870,005950
2822,3948,005950
2142,3836,005950
3022,3958,005950
2280,3968,005950
2732,4094,005950
2410,4096,005950
2258,4084,005950
2390,4008,005950
2686,4002,005950
2904,4024,005950
2994,4096,005950
2812,4042,005950
2980,4030,005950
3066,4074,005950
2498,4068,005950
2340,4094,005950
2312,4016,005950
2252,3880,005950
2590,4072,005950
2060,4082,005950
2368,3532,005950
2286,3754,005950
2646,3662,005950
2262,3670,005950
2068,3584,005950
2604,3808,005950
2716,3876,005950
2938,3794,005950
3056,3746,005950
2788,3722,005950
3004,3674,005950
2852,3816,005950
2568,3568,005950
2640,3894,005950
2184,3780,005950
2050,3812,005950
2196,3718,005950
2432,3698,005950
2432,3840,005950
2156,3612,005950
2636,3326,005950
2748,3464,005950
2632,3446,005950
2718,3792,005950
3034,3618,005950
3036,3526,005950
2476,3589,005950
2544,3701,005950
2510,3645,005950
2286,3470,005950
2284,3570,005950
2162,3490,005950
2048,3326,005950
2120,3326,005950
2210,3408,005950
2418,3502,005950
2638,3540,005950
2482,3516,005950
2526,3464,005950
2812,3608,005950
2416,3322,005950
2278,3086,005950
2354,3344,005950
2224,3266,005950
2794,3556,005950
2894,3668,005950
2822,3494,005950
2070,3151,005950
2152,3209,005950
2220,3105,005950
2266,3109,005950
2174,3155,005950
2244,3155,005950
2382,3232,005950
2516,3252,005950
2306,3188,005950
2528,3380,005950
2392,3140,005950
2748,3346,005950
2410,3072,005950
2502,3076,005950
2808,3372,005950
2944,3526,005950
3010,3402,005950
2928,3394,005950
3020,3172,005950
3072,3446,005950
3072,3074,005950
3018,3238,005950
3024,3296,005950
2880,3146,005950
3000,3106,005950
2896,3242,005950
2746,3090,005950
2664,3248,005950
2748,3244,005950
2774,3138,005950
2576,3222,005950
2590,3138,005950
2708,3116,005950
2858,1810,005950
2742,1762,005950
2922,1678,005950
2072,1980,005950
2936,1958,005950
2552,1992,005950
2536,1856,005950
2128,1770,005950
2650,1886,005950
2318,1864,005950
2170,2048,005950
2262,1718,005950
2476,1718,005950
2946,1840,005950
2866,1390,005950
2678,1738,005950
2214,1538,005950
2142,1190,005950
2206,1952,005950
3052,2016,005950
3026,1296,005950
2858,1282,005950
2542,1070,005950
2608,1172,005950
2594,1334,005950
2536,1252,005950
2440,1046,005950
2808,1044,005950
2302,1112,005950
2366,1438,005950
2552,1570,005950
3072,1584,005950
2112,1558,005950
2198,1634,005950
2328,1610,005950
2076,1388,005950
2198,1076,005950
2390,1228,005950
2252,1200,005950
2538,1464,005950
2612,1672,005950
2450,1542,005950
2308,1516,005950
2256,1426,005950
2282,1318,005950
2156,1342,005950
2048,1116,005950
2720,1024,005950
2048,1282,005950
2738,1920,005950
2386,2048,005950
2082,1854,005950
2898,2048,005950
2336,2122,005950
2134,2082,005950
2240,2132,005950
2646,2120,005950
2774,2552,005950
2154,2134,005950
2330,2216,005950
2138,2276,005950
2444,2216,005950
2384,2076,005950
2472,2078,005950
2228,2262,005950
2422,2344,005950
2728,2226,005950
2888,2152,005950
2974,2192,005950
2932,2260,005950
2540,2298,005950
2352,2432,005950
2264,2320,005950
2206,2470,005950
2620,2382,005950
2736,2372,005950
2244,2574,005950
2114,2588,005950
2284,2634,005950
2536,2522,005950
2428,2654,005950
2990,2392,005950
2876,2516,005950
3026,2542,005950
2516,2696,005950
2760,2706,005950
2472,2768,005950
2642,2798,005950
2188,2866,005950
2302,2818,005950
2400,2806,005950
2958,2804,005950
3044,2712,005950
2804,2402,005950
2846,2248,005950
2586,2200,005950
2540,2166,005950
2090,2344,005950
2096,2444,005950
2176,2402,005950
2914,2406,005950
2868,2610,005950
2672,2544,005950
2606,2646,005950
2400,3054,005950
2640,3002,005950
2134,2950,005950
2100,2740,005950
2916,3022,005950
2764,2886,005950
2380,2958,005950
2814,2796,005950
2968,2968,005950
2184,3048,005950
2570,2918,005950
2856,2714,005950
2938,2698,005950
2326,2514,005950
3050,2860,005950
2286,3068,005950
3072,3052,005950
2668,2680,005950
3070,2942,005950
2538,2598,005950
3072,2278,005950
3072,2382,005950
1586,4028,005950
2044,3814,005950
2048,4074,005950
1528,4086,005950
1362,4020,005950
1300,4056,005950
1992,3882,005950
1748,4062,005950
1978,4100,005950
1450,4090,005950
1726,3984,005950
2034,3906,005950
2030,3994,005950
1936,3998,005950
1856,3978,005950
1354,3904,005950
1134,3802,005950
1248,3968,005950
1906,3686,005950
1246,4098,005950
1138,4100,005950
1036,3872,005950
1136,3972,005950
1432,3970,005950
1962,3766,005950
1628,3938,005950
1056,3736,005950
1212,3660,005950
1336,3624,005950
1354,3798,005950
1640,3824,005950
1912,3570,005950
1556,3732,005950
1716,3848,005950
1558,3886,005950
1778,3740,005950
1840,3890,005950
1826,3818,005950
1692,3754,005950
1986,3552,005950
1866,3598,005950
1786,3642,005950
1638,3678,005950
1708,3654,005950
1136,3684,005950
1718,3524,005950
1790,3550,005950
2022,3328,005950
1802,3442,005950
1608,3426,005950
1790,3372,005950
1536,3586,005950
1952,3396,005950
1430,3614,005950
1534,3432,005950
1906,3108,005950
1764,3190,005950
1820,3100,005950
1692,3406,005950
2002,3252,005950
1782,3242,005950
1732,3076,005950
1838,3258,005950
2020,3190,005950
1438,3712,005950
1250,3584,005950
1264,3484,005950
1198,3486,005950
1428,3380,005950
1122,3382,005950
1120,3534,005950
1026,3538,005950
1448,3514,005950
1344,3466,005950
1494,3304,005950
1586,3140,005950
1472,3118,005950
1422,3214,005950
1346,3322,005950
1222,3366,005950
1028,3320,005950
1104,3262,005950
1112,3134,005950
1262,3182,005950
1344,3116,005950
1128,1052,005950
1172,1362,005950
1024,1662,005950
1260,1664,005950
1408,1660,005950
1244,1902,005950
1396,1858,005950
1222,2048,005950
1602,1988,005950
1708,1834,005950
1886,1854,005950
1728,2006,005950
1810,1948,005950
1892,1966,005950
1982,1926,005950
1294,1428,005950
1548,1684,005950
1668,1632,005950
1732,1596,005950
1740,1534,005950
1682,1446,005950
1532,1200,005950
1292,1178,005950
1288,1072,005950
1386,1080,005950
1498,1094,005950
1412,1248,005950
1622,1152,005950
1588,1312,005950
1470,1366,005950
1426,1452,005950
1470,1506,005950
1590,1536,005950
1542,1460,005950
1572,1410,005950
1760,1078,005950
1836,1044,005950
1932,1024,005950
1986,1148,005950
2012,1084,005950
1720,1240,005950
1824,1196,005950
1776,1346,005950
1894,1404,005950
1906,1152,005950
2028,1304,005950
1998,1236,005950
1994,1486,005950
4094,3028,005950
3826,3054,005950
3974,2970,005950
3748,2900,005950
3560,3066,005950
3144,2964,005950
4080,2816,005950
3344,3058,005950
3712,3050,005950
3250,3008,005950
3460,2770,005950
3890,2722,005950
3686,2742,005950
3664,2934,005950
3928,3038,005950
3556,2798,005950
3110,2910,005950
3094,3040,005950
3302,2938,005950
3970,2702,005950
4008,2912,005950
3480,3018,005950
3424,3042,005950
3382,2886,005950
3228,2630,005950
3134,2796,005950
3506,2910,005950
3354,2728,005950
3254,2710,005950
3534,2588,005950
3368,2624,005950
3188,2870,005950
3574,2662,005950
3316,2815,005950
3614,2760,005950
3762,2652,005950
3220,2578,005950
3136,2602,005950
3072,2692,005950
3204,2707,005950
3130,2470,005950
3226,2486,005950
3294,2550,005950
3298,2400,005950
3176,2360,005950
3226,2304,005950
3284,2240,005950
3230,2224,005950
3138,2206,005950
3136,2252,005950
3098,2284,005950
3092,2140,005950
3080,2048,005950
3214,2100,005950
3366,2094,005950
3504,2080,005950
3360,2278,005950
3362,2358,005950
3398,2410,005950
3546,2274,005950
3588,2192,005950
3648,2150,005950
3510,2400,005950
3580,2354,005950
3466,2492,005950
3574,2470,005950
3682,2528,005950
3710,2420,005950
3670,2294,005950
3788,2546,005950
3836,2442,005950
3890,2588,005950
4048,2544,005950
4096,2452,005950
3982,2400,005950
4064,2306,005950
3924,2284,005950
3912,2206,005950
3808,2100,005950
3940,2070,005950
4050,2212,005950
4050,2142,005950
1886,2132,005950
1044,2148,005950
1218,2250,005950
1382,2210,005950
1394,2304,005950
1512,2252,005950
1646,2174,005950
1168,2358,005950
1620,2282,005950
1754,2276,005950
1830,2286,005950
1694,2140,005950
1986,2298,005950
1926,2412,005950
1962,2520,005950
1684,2448,005950
1110,2516,005950
1110,2636,005950
1164,2704,005950
1238,2698,005950
1274,2618,005950
1938,2118,005950
1332,2480,005950
1422,2436,005950
1526,2396,005950
1504,2492,005950
1614,2516,005950
1752,2404,005950
1346,2580,005950
1756,2486,005950
1856,2484,005950
1840,2550,005950
1768,2574,005950
1778,2670,005950
1880,2682,005950
1964,2740,005950
1448,2586,005950
1420,2660,005950
1540,2658,005950
1592,2606,005950
1670,2624,005950
1084,2744,005950
1314,2748,005950
1906,2924,005950
1964,2934,005950
1852,2874,005950
1756,2780,005950
1676,2774,005950
1588,2778,005950
1466,2782,005950
1576,2920,005950
1652,2884,005950
1754,2888,005950
1346,2832,005950
1390,2928,005950
1436,2984,005950
1498,3034,005950
1230,2876,005950
1118,2866,005950
1242,3020,005950
1104,2994,005950
1598,3050,005950
1730,3000,005950
2048,2544,005950
1920,2542,005950
1948,2606,005950
1348,2688,005950
1814,3072,005950
1882,3038,005950
1916,3072,005950
2048,2080,005950
1194,2050,005950
2048,2644,005950
2046,2772,005950
3346,3900,005950
3134,4066,005950
3190,3968,005950
3256,3888,005950
3890,4026,005950
3288,3960,005950
3266,4088,005950
3190,3798,005950
3118,3908,005950
3714,3858,005950
3120,3772,005950
3830,3702,005950
3442,3950,005950
3186,3726,005950
3404,3844,005950
3718,4046,005950
3614,3714,005950
3460,3804,005950
4054,4014,005950
4056,3908,005950
3602,4030,005950
3338,3780,005950
3952,3944,005950
3680,3988,005950
3546,4012,005950
3906,3886,005950
3630,3920,005950
3446,4024,005950
3500,3762,005950
3610,3798,005950
3780,3866,005950
3812,3936,005950
3918,3814,005950
4048,3794,005950
3996,3728,005950
3812,4074,005950
3932,3696,005950
3334,4012,005950
3800,3766,005950
4096,3584,005950
3106,3620,005950
3850,3504,005950
3210,3578,005950
3296,3650,005950
3188,3642,005950
3294,3526,005950
3446,3684,005950
3582,3604,005950
3444,3522,005950
3532,3522,005950
3672,3680,005950
3720,3638,005950
3676,3568,005950
3642,3492,005950
3772,3580,005950
3874,3548,005950
4004,3600,005950
3984,3440,005950
3896,3410,005950
3814,3334,005950
3954,3302,005950
4064,3288,005950
3956,3184,005950
3912,3120,005950
3960,3072,005950
3388,3324,005950
3682,3072,005950
3734,3346,005950
3672,3364,005950
3584,3400,005950
3510,3444,005950
3410,3418,005950
3306,3432,005950
3406,3272,005950
3422,3074,005950
3556,3092,005950
3346,3074,005950
3290,3116,005950
3392,3180,005950
3180,3150,005950
3292,3218,005950
3266,3290,005950
3206,3428,005950
3114,3464,005950
3104,3386,005950
3180,3296,005950
3088,3088,005950
3278,3722,005950
3254,3676,005950
3368,4060,005950
3424,4096,005950
3814,3090,005950
2116,2594,005985
2222,2588,005985
2384,2978,005985
2342,2228,005985
2250,2166,005985
2158,2136,005985
2132,2078,005985
2078,2352,005985
2138,2284,005985
2336,2118,005985
2280,2330,005985
2152,2400,005985
2064,2466,005985
2450,2074,005985
2446,2182,005985
2660,2160,005985
2548,2178,005985
2620,2084,005985
2742,2222,005985
2550,2310,005985
2842,2198,005985
2896,2102,005985
3068,2266,005985
2926,2266,005985
2974,2206,005985
2222,2430,005985
2364,2474,005985
2616,2384,005985
2594,2210,005985
2728,2354,005985
2804,2406,005985
2874,2332,005985
2990,2404,005985
3020,2568,005985
2912,2420,005985
3062,2450,005985
2534,2442,005985
2404,2326,005985
2532,2532,005985
2886,2520,005985
2668,2548,005985
2718,2600,005985
2778,2554,005985
2898,2612,005985
2946,2688,005985
2982,2778,005985
2858,2716,005985
2744,2690,005985
2610,2646,005985
2518,2608,005985
2316,2526,005985
2296,2616,005985
2400,2650,005985
2532,2716,005985
2308,2792,005985
2454,2766,005985
2404,2844,005985
2652,2696,005985
2644,2798,005985
2818,2812,005985
2794,2884,005985
2934,2922,005985
3030,2870,005985
3072,3046,005985
3072,2930,005985
2944,3034,005985
2644,2982,005985
2578,2932,005985
2072,2390,005985
2512,3056,005985
2418,3072,005985
2276,3072,005985
2120,2928,005985
2214,2910,005985
2106,2752,005985
2182,3054,005985
2274,2994,005985
2126,2834,005985
2282,2898,005985
2494,2842,005985
2472,2902,005985
2674,2474,005985
3062,2656,005985
2684,2860,005985
2216,2786,005985
1224,2058,005985
1034,2146,005985
1234,2244,005985
1918,2538,005985
1940,2606,005985
1916,2772,005985
1888,2818,005985
1826,2818,005985
1178,2336,005985
1686,2066,005985
1626,2194,005985
1370,2292,005985
1028,2250,005985
1114,2532,005985
1100,2644,005985
1266,2602,005985
1330,2488,005985
1436,2432,005985
1872,2128,005985
1938,2122,005985
1830,2292,005985
1648,2302,005985
1386,2180,005985
1518,2210,005985
1512,2346,005985
1544,2370,005985
1506,2486,005985
1098,2746,005985
1168,2698,005985
1338,2694,005985
1358,2584,005985
1466,2570,005985
1428,2650,005985
1250,2722,005985
1250,2880,005985
1120,2898,005985
1054,2908,005985
1976,2318,005985
1938,2404,005985
1616,2438,005985
1654,2442,005985
1744,2390,005985
1576,2578,005985
2048,2466,005985
1976,2520,005985
1846,2476,005985
1644,2544,005985
1736,2504,005985
1830,2548,005985
1772,2590,005985
1752,2660,005985
1548,2672,005985
1520,2698,005985
1302,2748,005985
1462,2780,005985
1096,3002,005985
1666,2664,005985
1594,2780,005985
1254,3006,005985
1330,2832,005985
1382,2908,005985
1422,3008,005985
1492,3008,005985
1960,2732,005985
1764,2762,005985
1882,2720,005985
1660,2786,005985
1616,2884,005985
1560,2922,005985
1742,2898,005985
1848,2918,005985
1910,2932,005985
1984,2954,005985
1598,3044,005985
1714,3004,005985
1812,3046,005985
1978,2082,005985
1798,2416,005985
1176,2636,005985
2042,2772,005985
1854,2646,005985
2038,2986,005985
2048,3044,005985
1186,2966,005985
1306,3072,005985
1338,3018,005985
1462,2910,005985
2036,2666,005985
2016,2722,005985
1162,3014,005985
1490,3410,005985
1466,3284,005985
1392,3246,005985
1344,3372,005985
1388,3396,005985
1462,3128,005985
1854,3242,005985
2006,3186,005985
1586,3456,005985
